physical_cores,logical_cores,max_cpu_frequency,min_cpu_frequency,total_ram,total_available_ram,total_swap,free_swap,start_time,stop_time,time_spend,task_count,task_type,current_cpu_frequency
4,4,0.00Mhz,0.00Mhz,31.33GB,28.81GB,2.00GB,2.00GB,1620750766.46254,1620750948.00632,181.543775081634,272,4,2593.92Mhz
4,4,0.00Mhz,0.00Mhz,31.33GB,28.81GB,2.00GB,2.00GB,1620750948.0843,1620751164.38229,216.297995090485,272,3,2593.92Mhz
4,4,0.00Mhz,0.00Mhz,31.33GB,28.80GB,2.00GB,2.00GB,1620751164.68186,1620751342.98906,178.307199954987,272,5,2593.92Mhz
4,4,0.00Mhz,0.00Mhz,31.33GB,28.83GB,2.00GB,2.00GB,1620751544.55706,1620751610.82328,66.2662246227264,272,8,2593.92Mhz
4,4,0.00Mhz,0.00Mhz,31.33GB,28.80GB,2.00GB,2.00GB,1620752349.69631,1620752933.13161,583.435298919678,896,4,2593.92Mhz
4,4,0.00Mhz,0.00Mhz,31.33GB,28.79GB,2.00GB,2.00GB,1620752933.55072,1620753645.179,711.628282308579,896,3,2593.92Mhz
4,4,0.00Mhz,0.00Mhz,31.33GB,28.79GB,2.00GB,2.00GB,1620753645.64595,1620754237.43629,591.790340185165,896,5,2593.92Mhz
4,4,0.00Mhz,0.00Mhz,31.33GB,28.77GB,2.00GB,2.00GB,1620754908.69448,1620755132.08676,223.392280340195,896,8,2593.92Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,21.82GB,4.00GB,3.99GB,1620757002.85142,1620759489.95976,2487.10833525658,2364,4,1707.43Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,21.81GB,4.00GB,3.99GB,1620759490.70184,1620761657.96297,2167.26112914085,2110,4,900.13Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,21.80GB,4.00GB,3.99GB,1620761658.68163,1620763137.45052,1478.76889538765,1522,4,900.15Mhz
12,12,2095.00Mhz,0.00Mhz,100.00GB,13.26GB,114.50GB,25.70GB,1620794194.59904,1620794327.55392,132.954875946045,140,11,2095.00Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,21.38GB,4.00GB,3.99GB,1620800657.71153,1620800661.11299,3.40145111083984,1,6,2473.48Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,18.89GB,4.00GB,3.82GB,1620815222.95346,1620818562.37866,3339.42520260811,2660,4,1367.24Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.18GB,4.00GB,3.82GB,1620818566.53984,1620819534.77905,968.239203691483,532,4,1106.10Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,18.99GB,4.00GB,3.78GB,1620822101.06288,1620823866.02514,1764.9622604847,592,4,2233.81Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,18.69GB,66.50GB,66.50GB,1620824499.15979,1620826047.15035,1547.99056100845,114,11,1000.16Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,18.55GB,4.00GB,3.78GB,1620823868.40725,1620827355.2932,3486.88595080376,1057,4,899.59Mhz
8,8,0.00Mhz,0.00Mhz,62.76GB,61.47GB,31.50GB,31.50GB,1620883690.41461,1620884077.70454,387.289923191071,663,3,2095.08Mhz
8,8,0.00Mhz,0.00Mhz,31.33GB,28.55GB,2.00GB,2.00GB,1620883894.8441,1620884614.56407,719.719967126846,896,3,2593.92Mhz
8,8,0.00Mhz,0.00Mhz,31.33GB,28.56GB,2.00GB,2.00GB,1620884615.06559,1620884824.01886,208.953264713287,356,3,2593.92Mhz
8,8,0.00Mhz,0.00Mhz,62.76GB,61.48GB,31.50GB,31.50GB,1620899452.67183,1620899542.1732,89.5013673305511,140,4,2095.08Mhz
8,8,0.00Mhz,0.00Mhz,62.76GB,61.48GB,31.50GB,31.50GB,1620899542.32948,1620899634.29486,91.9653835296631,140,3,2095.08Mhz
8,8,0.00Mhz,0.00Mhz,31.33GB,28.33GB,2.00GB,2.00GB,1620899488.62911,1620900031.05268,542.423563718796,896,4,2593.92Mhz
8,8,0.00Mhz,0.00Mhz,62.76GB,61.48GB,31.50GB,31.50GB,1620899634.50661,1620900072.93163,438.42501950264,140,5,2095.08Mhz
8,8,0.00Mhz,0.00Mhz,62.76GB,61.48GB,31.50GB,31.50GB,1620900176.57815,1620900210.41279,33.8346428871155,140,8,2095.08Mhz
8,8,0.00Mhz,0.00Mhz,31.33GB,28.26GB,2.00GB,2.00GB,1620900031.11314,1620900846.0358,814.922655582428,896,3,2593.92Mhz
8,8,0.00Mhz,0.00Mhz,31.33GB,28.40GB,2.00GB,2.00GB,1620904885.72813,1620905120.71136,234.983225345612,356,4,2593.92Mhz
8,8,0.00Mhz,0.00Mhz,31.33GB,28.40GB,2.00GB,2.00GB,1620905120.7623,1620905342.38141,221.619113922119,356,3,2593.92Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.98GB,66.50GB,66.50GB,1620906486.68497,1620907251.42623,764.741258621216,140,4,1000.09Mhz
8,8,0.00Mhz,0.00Mhz,31.33GB,28.31GB,2.00GB,2.00GB,1620905342.49338,1620908416.6044,3074.11101651192,356,5,2593.92Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,17.15GB,66.50GB,66.50GB,1620908098.43385,1620908566.3467,467.912845849991,140,4,900.19Mhz
8,8,0.00Mhz,0.00Mhz,31.33GB,28.40GB,2.00GB,2.00GB,1620908681.09287,1620908776.25528,95.162406206131,356,8,2593.92Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,16.57GB,66.50GB,66.50GB,1620908891.57217,1620909266.30685,374.734681129456,140,4,2225.75Mhz
12,12,2095.00Mhz,0.00Mhz,32.00GB,4.30GB,84.32GB,9.30GB,1620915352.60011,1620915449.65035,97.050240278244,140,9,2095.00Mhz
4,4,0.00Mhz,0.00Mhz,31.33GB,28.70GB,2.00GB,2.00GB,1620917145.81783,1620917346.5327,200.714870929718,311,11,2593.92Mhz
4,4,0.00Mhz,0.00Mhz,31.33GB,28.70GB,2.00GB,2.00GB,1620917639.36346,1620917941.6057,302.242245912552,311,10,2593.92Mhz
4,4,0.00Mhz,0.00Mhz,31.33GB,28.69GB,2.00GB,2.00GB,1620917941.65098,1620918206.27602,264.625039100647,311,4,2593.92Mhz
4,4,0.00Mhz,0.00Mhz,31.33GB,28.69GB,2.00GB,2.00GB,1620918206.38731,1620918474.25501,267.867700338364,311,3,2593.92Mhz
4,4,0.00Mhz,0.00Mhz,31.33GB,28.66GB,2.00GB,2.00GB,1620918474.36783,1620919417.74307,943.375244379044,311,5,2593.92Mhz
4,4,0.00Mhz,0.00Mhz,31.33GB,28.66GB,2.00GB,2.00GB,1620919421.36624,1620919585.79682,164.430579900742,311,8,2593.92Mhz
4,4,0.00Mhz,0.00Mhz,31.33GB,28.65GB,2.00GB,2.00GB,1620919585.87678,1620919753.28416,167.407379627228,311,11,2593.92Mhz
4,4,0.00Mhz,0.00Mhz,31.33GB,28.69GB,2.00GB,2.00GB,1620920302.40635,1620920587.56989,285.163544654846,311,10,2593.92Mhz
4,4,0.00Mhz,0.00Mhz,31.33GB,28.69GB,2.00GB,2.00GB,1620920587.61447,1620920835.9959,248.381424665451,311,4,2593.92Mhz
4,4,0.00Mhz,0.00Mhz,31.33GB,28.68GB,2.00GB,2.00GB,1620920836.04932,1620921102.03355,265.984237670898,311,3,2593.92Mhz
4,4,0.00Mhz,0.00Mhz,31.33GB,28.67GB,2.00GB,2.00GB,1620921102.14686,1620922138.62872,1036.48185610771,311,5,2593.92Mhz
4,4,0.00Mhz,0.00Mhz,31.33GB,28.67GB,2.00GB,2.00GB,1620922145.57875,1620922307.7777,162.198948860168,311,8,2593.92Mhz
4,4,0.00Mhz,0.00Mhz,31.33GB,28.65GB,2.00GB,2.00GB,1620923006.02185,1620923730.43625,724.414391756058,899,10,2593.92Mhz
8,8,0.00Mhz,0.00Mhz,62.76GB,61.47GB,31.50GB,31.50GB,1620924033.45679,1620924230.47147,197.014683246613,311,4,2095.08Mhz
4,4,0.00Mhz,0.00Mhz,31.33GB,28.64GB,2.00GB,2.00GB,1620923730.49521,1620924368.95631,638.461093902588,899,4,2593.92Mhz
8,8,0.00Mhz,0.00Mhz,31.33GB,27.99GB,2.00GB,2.00GB,1620924267.65291,1620924480.48777,212.834864854813,369,4,2593.92Mhz
8,8,0.00Mhz,0.00Mhz,62.76GB,61.47GB,31.50GB,31.50GB,1620924230.51622,1620924524.07457,293.558348178864,311,3,2095.08Mhz
8,8,0.00Mhz,0.00Mhz,31.33GB,27.99GB,2.00GB,2.00GB,1620924480.54379,1620924805.48579,324.941997766495,369,3,2593.92Mhz
4,4,0.00Mhz,0.00Mhz,31.33GB,28.63GB,2.00GB,2.00GB,1620924368.99801,1620925190.76509,821.767078399658,899,3,2593.92Mhz
8,8,0.00Mhz,0.00Mhz,62.76GB,61.47GB,31.50GB,31.50GB,1620924524.21562,1620925701.53923,1177.32361412048,311,5,2095.08Mhz
8,8,0.00Mhz,0.00Mhz,31.33GB,27.87GB,2.00GB,2.00GB,1620924805.59738,1620925916.32116,1110.72378134727,369,5,2593.92Mhz
8,8,0.00Mhz,0.00Mhz,62.76GB,61.47GB,31.50GB,31.50GB,1620926003.23742,1620926090.35615,87.118732213974,311,8,2095.08Mhz
8,8,0.00Mhz,0.00Mhz,31.33GB,27.97GB,2.00GB,2.00GB,1620926320.62781,1620926420.73158,100.103762865067,369,8,2593.92Mhz
12,12,2095.00Mhz,0.00Mhz,32.00GB,913.45MB,84.32GB,9.13GB,1620935441.71307,1620935566.47251,124.759437799454,114,10,2095.00Mhz
12,12,2095.00Mhz,0.00Mhz,32.00GB,898.37MB,84.32GB,9.13GB,1620935566.60466,1620935644.64463,78.0399749279022,114,4,2095.00Mhz
12,12,2095.00Mhz,0.00Mhz,32.00GB,899.15MB,84.32GB,9.13GB,1620935644.74458,1620935775.62757,130.882985591888,114,3,2095.00Mhz
12,12,2095.00Mhz,0.00Mhz,32.00GB,1018.20MB,84.32GB,9.13GB,1620935775.97898,1620935908.35943,132.380454778671,114,5,2095.00Mhz
12,12,2095.00Mhz,0.00Mhz,32.00GB,1.01GB,84.32GB,9.15GB,1620936081.54445,1620936154.5204,72.9759449958801,114,8,2095.00Mhz
4,4,0.00Mhz,0.00Mhz,31.33GB,30.32GB,2.00GB,2.00GB,1620966642.57666,1620967009.18003,366.60336971283,369,10,2593.92Mhz
4,4,0.00Mhz,0.00Mhz,31.33GB,29.96GB,2.00GB,2.00GB,1620967010.78866,1620967789.00444,778.215781450272,369,5,2593.92Mhz
4,4,0.00Mhz,0.00Mhz,31.33GB,29.95GB,2.00GB,2.00GB,1620968068.40438,1620968157.26664,88.8622584342957,369,8,2593.92Mhz
4,4,0.00Mhz,0.00Mhz,31.33GB,29.95GB,2.00GB,2.00GB,1620968157.32255,1620968919.03515,761.712599039078,935,10,2593.92Mhz
8,8,0.00Mhz,0.00Mhz,62.76GB,61.48GB,31.50GB,31.50GB,1620969535.85563,1620969701.12973,165.274102210999,311,4,2095.08Mhz
4,4,0.00Mhz,0.00Mhz,31.33GB,29.92GB,2.00GB,2.00GB,1620969431.12251,1620969733.88507,302.762561321259,369,10,2593.92Mhz
4,4,0.00Mhz,0.00Mhz,31.33GB,29.91GB,2.00GB,2.00GB,1620969733.92882,1620969942.8896,208.960777521133,369,4,2593.92Mhz
8,8,0.00Mhz,0.00Mhz,62.76GB,61.47GB,31.50GB,31.50GB,1620969701.17841,1620969944.08249,242.904084920883,311,3,2095.08Mhz
4,4,0.00Mhz,0.00Mhz,31.33GB,29.90GB,2.00GB,2.00GB,1620969942.94583,1620970227.44675,284.500914812088,369,3,2593.92Mhz
8,8,0.00Mhz,0.00Mhz,62.76GB,61.48GB,31.50GB,31.50GB,1620969944.20478,1620971153.16099,1208.9562151432,311,5,2095.08Mhz
4,4,0.00Mhz,0.00Mhz,31.33GB,29.90GB,2.00GB,2.00GB,1620970227.60055,1620971185.48344,957.88288974762,369,5,2593.92Mhz
8,8,0.00Mhz,0.00Mhz,62.76GB,61.48GB,31.50GB,31.50GB,1620971404.96006,1620971481.8665,76.9064393043518,311,8,2095.08Mhz
4,4,0.00Mhz,0.00Mhz,31.33GB,29.93GB,2.00GB,2.00GB,1620971465.05134,1620971550.26787,85.2165322303772,369,8,2593.92Mhz
4,4,0.00Mhz,0.00Mhz,31.33GB,29.92GB,2.00GB,2.00GB,1620971550.318,1620972300.2117,749.893701791763,935,10,2593.92Mhz
4,4,0.00Mhz,0.00Mhz,31.33GB,29.92GB,2.00GB,2.00GB,1620972718.39741,1620973436.67433,718.276919603348,935,3,2593.92Mhz
4,4,0.00Mhz,0.00Mhz,31.33GB,29.92GB,2.00GB,2.00GB,1620973436.77686,1620975863.6207,2426.84384465218,935,5,2593.92Mhz
4,4,0.00Mhz,0.00Mhz,31.33GB,29.88GB,2.00GB,2.00GB,1620976680.00106,1620976899.85773,219.856664896011,935,8,2593.92Mhz
4,4,0.00Mhz,0.00Mhz,31.33GB,29.82GB,2.00GB,2.00GB,1620976899.90068,1620977313.98202,414.081337690353,520,10,2593.92Mhz
8,8,0.00Mhz,0.00Mhz,62.76GB,61.47GB,31.50GB,31.50GB,1620974708.09948,1620977500.93305,2792.83356595039,4101,4,2095.08Mhz
4,4,0.00Mhz,0.00Mhz,31.33GB,29.81GB,2.00GB,2.00GB,1620977314.02531,1620977655.0964,341.071091175079,520,4,2593.92Mhz
4,4,0.00Mhz,0.00Mhz,31.33GB,29.43GB,2.00GB,2.00GB,1620977655.14497,1620978085.10824,429.963274478912,520,3,2593.92Mhz
8,8,0.00Mhz,0.00Mhz,31.33GB,28.69GB,2.00GB,2.00GB,1620978526.89924,1620978673.78156,146.882322788239,158,10,2593.92Mhz
8,8,0.00Mhz,0.00Mhz,31.33GB,28.68GB,2.00GB,2.00GB,1620978673.82852,1620978759.52993,85.7014079093933,158,4,2593.92Mhz
8,8,0.00Mhz,0.00Mhz,31.33GB,28.68GB,2.00GB,2.00GB,1620978759.58225,1620978867.33987,107.757616043091,158,3,2593.92Mhz
8,8,0.00Mhz,0.00Mhz,31.33GB,28.68GB,2.00GB,2.00GB,1620978867.45249,1620978938.0857,70.6332049369812,158,5,2593.92Mhz
8,8,0.00Mhz,0.00Mhz,31.33GB,28.68GB,2.00GB,2.00GB,1620979052.72349,1620979100.37332,47.6498301029205,158,8,2593.92Mhz
8,8,0.00Mhz,0.00Mhz,31.33GB,28.66GB,2.00GB,2.00GB,1620979100.42055,1620979850.22861,749.808059692383,717,10,2593.92Mhz
8,8,0.00Mhz,0.00Mhz,62.76GB,61.47GB,31.50GB,31.50GB,1620977500.98347,1620979910.01073,2409.02725958824,4101,3,2095.08Mhz
8,8,0.00Mhz,0.00Mhz,31.33GB,28.65GB,2.00GB,2.00GB,1620979850.28018,1620980247.65713,397.376947641373,717,4,2593.92Mhz
8,8,0.00Mhz,0.00Mhz,31.33GB,28.57GB,2.00GB,2.00GB,1620980247.7043,1620981552.90502,1305.20071983337,717,3,2593.92Mhz
8,8,0.00Mhz,0.00Mhz,31.33GB,28.57GB,2.00GB,2.00GB,1620981553.04904,1620981792.31374,239.264697551727,717,5,2593.92Mhz
4,4,0.00Mhz,0.00Mhz,31.33GB,29.37GB,2.00GB,2.00GB,1620978085.21517,1620982112.22506,4027.00988984108,520,5,2593.92Mhz
8,8,0.00Mhz,0.00Mhz,31.33GB,28.57GB,2.00GB,2.00GB,1620982319.46112,1620982573.86331,254.402194023132,717,8,2593.92Mhz
4,4,0.00Mhz,0.00Mhz,31.33GB,29.36GB,2.00GB,2.00GB,1620982502.13298,1620982626.47689,124.343901395798,520,8,2593.92Mhz
8,8,0.00Mhz,0.00Mhz,31.33GB,28.57GB,2.00GB,2.00GB,1620982573.90477,1620985704.82651,3130.92173933983,3896,10,2593.92Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,24.71GB,66.50GB,66.50GB,1620986995.64424,1620987354.33503,358.690780878067,114,11,900.11Mhz
8,8,0.00Mhz,0.00Mhz,31.33GB,28.60GB,2.00GB,2.00GB,1620985704.88659,1620988258.34973,2553.46313691139,3896,4,2593.92Mhz
8,8,0.00Mhz,0.00Mhz,31.33GB,28.58GB,2.00GB,2.00GB,1620988258.4096,1620990711.86959,2453.45999383926,3896,3,2593.92Mhz
8,8,0.00Mhz,0.00Mhz,31.33GB,28.39GB,2.00GB,2.00GB,1620990711.99755,1621000541.91209,9829.91453623772,3896,5,2593.92Mhz
8,8,0.00Mhz,0.00Mhz,31.33GB,28.78GB,2.00GB,2.00GB,1621003484.64546,1621004473.60936,988.963905334473,3896,8,2593.92Mhz
8,8,0.00Mhz,0.00Mhz,62.76GB,61.47GB,31.50GB,31.50GB,1620979910.15239,1621005999.26517,26089.1127896309,4101,5,2095.08Mhz
8,8,0.00Mhz,0.00Mhz,62.76GB,61.47GB,31.50GB,31.50GB,1621009031.86249,1621010029.4437,997.581211805344,4101,8,2095.08Mhz
8,8,0.00Mhz,0.00Mhz,62.76GB,61.47GB,31.50GB,31.50GB,1621010164.81092,1621010360.20221,195.391290426254,150,4,2095.08Mhz
8,8,0.00Mhz,0.00Mhz,62.76GB,61.47GB,31.50GB,31.50GB,1621010360.25493,1621010539.55692,179.301987409592,150,3,2095.08Mhz
8,8,0.00Mhz,0.00Mhz,62.76GB,61.47GB,31.50GB,31.50GB,1621010539.66055,1621010811.73493,272.074375152588,150,5,2095.08Mhz
8,8,0.00Mhz,0.00Mhz,62.76GB,61.47GB,31.50GB,31.50GB,1621010813.25245,1621010945.04203,131.789577484131,150,8,2095.08Mhz
12,12,2095.00Mhz,0.00Mhz,32.00GB,3.87GB,90.41GB,16.31GB,1621243365.80141,1621243940.85007,575.048662424088,532,10,2095.00Mhz
12,12,2095.00Mhz,0.00Mhz,32.00GB,3.87GB,90.41GB,16.30GB,1621243941.28102,1621243950.27989,8.9988694190979,532,3,2095.00Mhz
12,12,2095.00Mhz,0.00Mhz,32.00GB,3.87GB,90.41GB,16.30GB,1621243950.36368,1621243952.60136,2.23767948150635,532,4,2095.00Mhz
12,12,2095.00Mhz,0.00Mhz,32.00GB,3.86GB,90.41GB,16.30GB,1621243952.70119,1621243956.27614,3.57494521141052,532,5,2095.00Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,21.61GB,66.50GB,66.50GB,1621250138.22796,1621250300.09238,161.864417791367,114,4,4231.99Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,21.61GB,66.50GB,66.50GB,1621250447.24458,1621250590.32949,143.084909915924,114,4,4175.92Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,21.31GB,66.50GB,66.50GB,1621250884.91606,1621251031.0838,146.167746782303,114,4,4301.32Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,21.58GB,66.50GB,66.50GB,1621251637.99065,1621251776.68786,138.697208881378,114,4,4272.58Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,21.50GB,66.50GB,66.50GB,1621251799.46318,1621251935.89797,136.434798002243,114,4,900.20Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,21.52GB,66.50GB,66.50GB,1621251828.20375,1621251971.62088,143.417133331299,114,9,4255.34Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,21.54GB,66.50GB,66.50GB,1621252996.24583,1621253125.57924,129.333407878876,114,9,1438.29Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,20.97GB,66.50GB,66.50GB,1621253406.2889,1621253572.12157,165.832663297653,114,4,900.14Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,21.09GB,66.50GB,66.50GB,1621254109.77388,1621254237.29492,127.521041870117,114,4,1762.24Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,21.03GB,66.50GB,66.50GB,1621255298.59941,1621255328.22845,29.6290409564972,36,1,899.90Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,21.01GB,66.50GB,66.50GB,1621255328.55971,1621255403.68494,75.1252257823944,36,2,900.11Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,20.77GB,66.50GB,66.50GB,1621255404.59376,1621255494.91227,90.318514585495,36,0,2017.36Mhz
12,12,2095.00Mhz,0.00Mhz,32.00GB,3.10GB,90.41GB,16.14GB,1621258417.14531,1621258913.66292,496.51761507988,414,10,2095.00Mhz
12,12,2095.00Mhz,0.00Mhz,32.00GB,3.09GB,90.41GB,16.14GB,1621258913.78443,1621258916.43231,2.64787530899048,414,3,2095.00Mhz
12,12,2095.00Mhz,0.00Mhz,32.00GB,3.09GB,90.41GB,16.14GB,1621258916.51671,1621258918.11651,1.59979367256165,414,4,2095.00Mhz
12,12,2095.00Mhz,0.00Mhz,32.00GB,3.09GB,90.41GB,16.14GB,1621258918.21691,1621258920.01757,1.80066251754761,414,5,2095.00Mhz
12,12,2095.00Mhz,0.00Mhz,32.00GB,3.51GB,90.41GB,16.10GB,1621262716.77868,1621262718.86293,2.08425045013428,1,7,2095.00Mhz
12,12,2095.00Mhz,0.00Mhz,32.00GB,3.52GB,90.41GB,16.11GB,1621262829.22248,1621262829.64331,0.42082953453064,1,12,2095.00Mhz
8,8,0.00Mhz,0.00Mhz,31.33GB,28.56GB,2.00GB,2.00GB,1621274981.81561,1621275174.7534,192.937781095505,158,10,2593.92Mhz
8,8,0.00Mhz,0.00Mhz,31.33GB,28.54GB,2.00GB,2.00GB,1621275174.79706,1621275292.37109,117.57403421402,158,4,2593.92Mhz
12,12,2095.00Mhz,0.00Mhz,32.00GB,3.55GB,90.41GB,15.93GB,1621274478.29195,1621275407.19239,928.900436639786,745,10,2095.00Mhz
8,8,0.00Mhz,0.00Mhz,31.33GB,28.55GB,2.00GB,2.00GB,1621275292.51788,1621275446.95238,154.434503316879,158,3,2593.92Mhz
8,8,0.00Mhz,0.00Mhz,31.33GB,28.57GB,2.00GB,2.00GB,1621275447.21991,1621275558.29413,111.074219465256,158,5,2593.92Mhz
8,8,0.00Mhz,0.00Mhz,31.33GB,28.63GB,2.00GB,2.00GB,1621275685.15656,1621275760.6943,75.5377376079559,158,8,2593.92Mhz
4,4,0.00Mhz,0.00Mhz,31.33GB,29.18GB,2.00GB,2.00GB,1621275412.41108,1621275821.23588,408.824809074402,369,10,2593.92Mhz
12,12,2095.00Mhz,0.00Mhz,32.00GB,3.52GB,90.41GB,15.93GB,1621275407.34571,1621276111.63901,704.293297767639,745,4,2095.00Mhz
4,4,0.00Mhz,0.00Mhz,31.33GB,29.18GB,2.00GB,2.00GB,1621275821.27658,1621276144.96341,323.686830997467,369,4,2593.92Mhz
8,8,0.00Mhz,0.00Mhz,62.76GB,61.50GB,31.50GB,31.50GB,1621274354.17318,1621276164.54444,1810.37126421928,2425,4,2095.08Mhz
4,4,0.00Mhz,0.00Mhz,31.33GB,29.17GB,2.00GB,2.00GB,1621276145.04329,1621276498.55591,353.512612819672,369,3,2593.92Mhz
8,8,0.00Mhz,0.00Mhz,31.33GB,28.61GB,2.00GB,2.00GB,1621275760.82999,1621276724.65795,963.827962398529,717,10,2593.92Mhz
8,8,0.00Mhz,0.00Mhz,31.33GB,28.59GB,2.00GB,2.00GB,1621276724.70266,1621277280.70762,556.004955291748,717,4,2593.92Mhz
12,12,2095.00Mhz,0.00Mhz,32.00GB,3.77GB,90.41GB,15.94GB,1621276111.82337,1621277344.90331,1233.07994151115,745,3,2095.00Mhz
4,4,0.00Mhz,0.00Mhz,31.33GB,29.18GB,2.00GB,2.00GB,1621276498.77936,1621277379.25845,880.479091644287,369,5,2593.92Mhz
8,8,0.00Mhz,0.00Mhz,62.76GB,61.50GB,31.50GB,31.50GB,1621276164.59892,1621277586.03908,1421.44015622139,2425,3,2095.08Mhz
4,4,0.00Mhz,0.00Mhz,31.33GB,29.17GB,2.00GB,2.00GB,1621277933.01592,1621278043.55589,110.539963245392,369,8,2593.92Mhz
8,8,0.00Mhz,0.00Mhz,62.76GB,61.50GB,31.50GB,31.50GB,1621277586.14742,1621278704.58161,1118.43419480324,2425,5,2095.08Mhz
8,8,0.00Mhz,0.00Mhz,31.33GB,28.52GB,2.00GB,2.00GB,1621277280.76295,1621278872.47746,1591.71451044083,717,3,2593.92Mhz
4,4,0.00Mhz,0.00Mhz,31.33GB,29.16GB,2.00GB,2.00GB,1621278043.61593,1621278900.55256,856.936625957489,935,10,2593.92Mhz
8,8,0.00Mhz,0.00Mhz,31.33GB,28.51GB,2.00GB,2.00GB,1621278872.59659,1621279195.99033,323.39374423027,717,5,2593.92Mhz
12,12,2095.00Mhz,0.00Mhz,32.00GB,1.46GB,93.46GB,11.22GB,1621278348.81137,1621279228.79899,879.98762178421,745,10,2095.00Mhz
12,12,2095.00Mhz,0.00Mhz,32.00GB,1.46GB,93.46GB,11.25GB,1621279228.93008,1621279753.41677,524.486691236496,745,4,2095.00Mhz
8,8,0.00Mhz,0.00Mhz,31.33GB,28.49GB,2.00GB,2.00GB,1621279727.38897,1621280017.71081,290.321848392487,717,8,2593.92Mhz
4,4,0.00Mhz,0.00Mhz,31.33GB,29.15GB,2.00GB,2.00GB,1621279377.21738,1621280177.83936,800.621976852417,935,3,2593.92Mhz
12,12,2095.00Mhz,0.00Mhz,32.00GB,1.60GB,93.46GB,11.25GB,1621279753.54831,1621280726.95531,973.406999826431,745,3,2095.00Mhz
8,8,0.00Mhz,0.00Mhz,62.76GB,61.50GB,31.50GB,31.50GB,1621280634.69488,1621281330.49531,695.800434350967,2425,8,2095.08Mhz
8,8,0.00Mhz,0.00Mhz,62.76GB,61.50GB,31.50GB,31.50GB,1621281385.61984,1621282225.94392,840.324082374573,1382,4,2095.08Mhz
8,8,0.00Mhz,0.00Mhz,62.76GB,61.50GB,31.50GB,31.50GB,1621282225.98841,1621283002.6252,776.636793136597,1382,3,2095.08Mhz
8,8,0.00Mhz,0.00Mhz,31.33GB,28.46GB,2.00GB,2.00GB,1621280017.76805,1621283405.84508,3388.07702326775,3896,10,2593.92Mhz
8,8,0.00Mhz,0.00Mhz,62.76GB,61.50GB,31.50GB,31.50GB,1621283002.73648,1621283641.85739,639.120908737183,1382,5,2095.08Mhz
4,4,0.00Mhz,0.00Mhz,31.33GB,29.17GB,2.00GB,2.00GB,1621280177.95589,1621283680.95684,3503.00094676018,935,5,2593.92Mhz
4,4,0.00Mhz,0.00Mhz,31.33GB,29.12GB,2.00GB,2.00GB,1621284535.68702,1621284764.80972,229.122700452805,935,8,2593.92Mhz
8,8,0.00Mhz,0.00Mhz,62.76GB,61.49GB,31.50GB,31.50GB,1621284794.38227,1621285191.30707,396.924809455872,1382,8,2095.08Mhz
4,4,0.00Mhz,0.00Mhz,31.33GB,29.12GB,2.00GB,2.00GB,1621284764.8571,1621285194.60036,429.743262052536,520,10,2593.92Mhz
8,8,0.00Mhz,0.00Mhz,62.76GB,61.50GB,31.50GB,31.50GB,1621285213.47946,1621285500.34576,286.866306304932,423,4,2095.08Mhz
4,4,0.00Mhz,0.00Mhz,31.33GB,29.11GB,2.00GB,2.00GB,1621285194.66088,1621285587.96105,393.300171136856,520,4,2593.92Mhz
8,8,0.00Mhz,0.00Mhz,62.76GB,61.49GB,31.50GB,31.50GB,1621285500.3927,1621285787.72197,287.329265117645,423,3,2095.08Mhz
8,8,0.00Mhz,0.00Mhz,62.76GB,61.49GB,31.50GB,31.50GB,1621285787.82688,1621286009.6186,221.791712522507,423,5,2095.08Mhz
4,4,0.00Mhz,0.00Mhz,31.33GB,29.11GB,2.00GB,2.00GB,1621285588.00822,1621286061.73063,473.722413778305,520,3,2593.92Mhz
8,8,0.00Mhz,0.00Mhz,31.33GB,28.67GB,2.00GB,2.00GB,1621283405.9479,1621286298.29305,2892.34515690804,3896,4,2593.92Mhz
